Username,Address,Rating,Comment
veturpin,The Independence Palace,2,Palace built in the 1960's. Pretty plan Jane and not that interesting. It was part of our all day tour of the city. I think it was more of a gap filler to eat up time.
cmtsang,The Independence Palace,2,Just a big building of the 60's with many rooms. Nothing interesting unless you have a link/history in the Vietnam civil war of the north and south.
Ellis M,The Independence Palace,2,"We were disappointed, although I understand that this is a highly rated stop on the tourist trail. Basically, there were lots of formal rooms, set up as they were 40 years ago. In the basement there were more rooms, bombproof, where the war was coordinated. We were back out the door in 40 minutes."
Izabelatravelsworld,The Independence Palace,2,"This is really nothing special, a big building with big rooms, very simple and not really exciting. You can safely skip it, unless of course you are very interested in an old government building that is used today for wedding parties and occasional official events."
Michael L,The Independence Palace,2,This place bored me to tears! I wasn't that enthused about seeing luxurious rooms where politicians meet. Nice French influence architecture though.
The_French_Canuck,The Independence Palace,2,"Not a palace but 60s gov building. We visited this location and were disappointed. not the original palace which was french .. but a new 60s construction with 60s furniture..do not recommend to visit, waste of time. pic from outside would have been sufficient."
Watchyouout,The Independence Palace,2,hmmm.... dont know what to say I really dont see the reason to visit this place as it is only rooms with chairs and tables in 3 floors. nothing i would recommend.
Paul B,The Independence Palace,2,What I liked...nothing! It was a bunch of meeting rooms that meant nothing to me. Lots of floors and stairs and it was extremely hot in the building.
CharlieHxxx,The Independence Palace,2,"Just a lot of meeting rooms, so what???????????????????????. Save your time and money on the entrance fee."
kirstie-lee,The Independence Palace,2,the bunker was the only part I thought was interesting. The rest is a 1960's styled building which is all furnished with ornate furniture. Honestly I was so disappointed I wasted my time.
Camille,The Independence Palace,2,Better buy a book and learn aboutthis place by yourself as this place will not give you any details of who what when and why. Very poor historic place which does not give the honor to such an important place for Vietnam.
Juniper C,The Independence Palace,2,"Only if you have extra time I would suggest skipping the palace unless you have nothing else to do. The only interesting facet were the bunkers where several maps from the 1970s were posted showing troop locations and movement. Otherwise, you can wander around the corridors and look at a lot of poorly decorated rooms. Very little information presented and our guide didn't have much to add either."
Saikiran9,The Independence Palace,2,As usual with any palace the lawns are nice and the building is beautiful. But even if you miss this attraction it's fine as not that great.
brandreth16,The Independence Palace,2,"I expect a palace to look like a palace, not an anonymous concrete block. It won't feature in many photo albums."
Julie W,The Independence Palace,2,"What a disappointment! Our guide bristled with pride as she showed us round this concert block. The original palace had been built in the French Colonial style by the French – obviously – but had been destroyed by the Vietnamese and re built, what a shame It reminded me somewhat of a council building in inner London. There are several rooms you can poke your head in to and a few items of beautiful furniture and carpets; along with the bunkers. My husband and I love sightseeing and visiting interesting buildings but if you are short of time don’t worry about missing this!"
PoojaAmar,The Independence Palace,2,There were many reception halls but the grandeur of a palace was lacking. Seemed more like a modern hotel. Can't even say a luxurious hotel.
balibot,The Independence Palace,2,"pretty mundane - just rooms of congress and so forth. for the price of entry in comparison to other sights, i wasn't that fussed."
AlanAnnie,The Independence Palace,2,"This ""Palace"" has to be the most boring looking building to be given such a title. The 60's architecture can be found in most municipal council buildings in the UK. The history behind the Palace is far more interesting than the lump of stone you walk around. The endless square rooms are characterless. The iconic entrance gate & Tanks are the only saving grace. Read up on the history and don't waste precious time on the carbuncle itself."
Jeanpeter K,The Independence Palace,2,You can just take some pictures from the gate and that's it.... Inside you will see nothing worthed... It's an old building with stairs and after the tour - at least I tought - Ok I came here but would not did if missed...
TheConstantEater,The Independence Palace,2,"Lied about opening times We got there towards 4 and thought it was too late, but were informed outside that it was open till 5. The ticket office confirmed that we had till 5 to explore, so we brought our tickets. We explored the basement and the ground floor rooms and were kicked out by the guard at 4.25pm. So about 40 minutes - not very good value, but we don't feel we missed much from what we did see. Frankly, its best purpose was to be under a roof during a HCMC afternoon downpour....."
Oksana G,The Independence Palace,2,"Typical Socialistic Palace Boring place. A palace that you can see in any post-soviet country. Same design as everywhere, same message. And not much history on display. The only thing I really like in the museum is the garden outside."
John H,The Independence Palace,2,"Just a Government building Visited this ""Palace"" a few days ago as part of an organised trip and found it disappointing. There are rooms may have hosted important meetings many years ago but they are now virtually empty, just a table or a desk. May be of interest to those keen to visit landmark places associated with the Vietnam war, but to me it was very far from a Palace."
911JohnA13,The Independence Palace,2,"While this palace gives an insight into presidential life in the 1960s, it has little else to offer. The architecture is unappealing (neither modernistic or historic). View from the roof toward the city was pleasantly green. Small souvenir shop on ground floor has some interesting photos of historic events at the palace. Entry fee over-priced compared to War Remnants Museum."
Ann-Maree H,The Independence Palace,2,"Not too sure how this gets to the top of places to see and do in HCMC but it was very boring. Cost about 30,000 Dong to enter which was fine but there was not much to see. Not recommended to thrill-seekers etc, nothing to do here... move along."
Giovanii,The Independence Palace,2,"This is an odd one, really not worth a visit in my opinion, used to look very attractive in days of old, then it was bombed, this unfortunate concrete eyesore now replaces the original."
Joan100hihi,The Independence Palace,2,"Not really interesting for us It's more of a showroom than anything actually. It was incredibly hot on the day we visited and no air conditioning was available anywhere in the palace so that didn't help at all. It contains lots of history and antique showrooms but nothing really interesting or memorable. If you like interior design and love looking at showrooms then this would be a place for you to visit, but for me and my family, it was nothing special. Paid around 30-50k VND to visit and decided to leave after an hour. I would recommend this as a third choice kind of place to visit. If you're short of time, visit the more interesting places like the Post office or HO CHi Minh square before coming to this one."
Sarah F,The Independence Palace,2,Visited the reunification palace after the war museum and god it was bored in comparison! You get what you pay for. The film they played downstairs was the only interesting part.
N_M_Traveller85,The Independence Palace,2,Best to avoid it. We just did it because of the time we had already booked in HCMC. Better off to sit in a bar and drink
pandos200,The Independence Palace,2,"Yes, it of historical interest but hardly worth a visit. 2 tanks that burst through the gates on display, a couple of old cars (a Merc and a Jeep) in the basement (airless). A lot of abandoned typewriters and communication equipment, also in basement. Upstairs a delegation room (table and chairs), a reception room (table and chairs), the presidential room (table and chair), a cinema room (rows of chairs), dining room (table and chairs), assorted other rooms (tables and chairs). So, unless you are into period furniture give it a miss."
MCCRLJS,The Independence Palace,2,"If we could do it again we would skip this and go straight to the War Remnants Museum. Not only is the Reunification Palace twice the price, it was just really overrated and boring. I am a big history fan so this was disappointing."
ALamby,The Independence Palace,2,"Not attractive inside or out Very modern, looked more like a school/hospital than a palace. Wasn't really any more interesting inside! If you have nothing to do you may as well go, as it is so cheap, but not worth going out of your way for."
Kathryn M,The Independence Palace,2,"This was a waste of our time. It is very 70s European architecture and quite frankly a number of rooms with some stately furniture in. My 9 yr old, would rather have put pins in his eyes, especially after a long day touring Cu Chi tunnels! Drive past would have been more than enough for us."
Joshua T,The Independence Palace,2,"Although perhaps interesting for history buffs, I found it rather unremarkable, and, could I say, even boring. There are about 5 floors, comprised mostly of meeting and conference rooms, with mostly insipid interiors. I found the lowest floor, with the photo and video archives, the most interesting. It's probably enough to just walk past and take a photo from the exterior."
foodloverNZ,The Independence Palace,2,You will not miss anything by missing this place i visited as part of my walk around the whole city looking at the attractions. This was the least interesting part. The original building was lost in the war and this was rebuilt by a bad 60's french designer. Cheap to get into tour guides are not needed as just not enough to learn about. All the rooms are closed off so you can only poke your head through a door and is a little big/confusing so easy to get lost.
manager-zeytun,The Independence Palace,2,very poor design. looks like house of someone from 60-s. But the entrance is very cheap. As far as I remember 10 000 - 15 000 dongs.
Desapro,The Independence Palace,2,"Former south Vietnam Palce You can skip this unless you want to see the life of president and the tanks that come in to make south Vietnam surrender. There's two lifts, one at the entrance and the other one at the end. take it to the highest floor then slowly walk back down. There's a little cafe outside just opposite the entrance, have a break there and listen to Vietnamese music instrument playing."
TheEveningPaper,The Independence Palace,2,"You could give this one a pass Not so much a palace, but a drab concrete building with large banquet halls and meeting rooms. I'm usually not that negative about attractions like this overseas, but this one could be skipped without really missing anything. A quick read on Wikipedia would give you about as much information as you would need. Maybe I am the exception to the general opinion here, but I enjoyed other attractions more than this. Tip: The reunification palace is close to Notre Dame Cathedral, linked together by a pleasant park to walk in, so if you are in the area and have some time, it could be a good thing to swing by and check out."
Aikenfans,The Independence Palace,2,"Read about it instead of visiting it There were lines waiting to get inside this really ugly, contemporary building, a monument to bad taste. Read about it and don't waste your time."
bsorge,The Independence Palace,2,"If you like to see banquet halls, meeting rooms, and private offices of officials this is OK. The building and park surrounding are OK, but you won't spend much time here. I did not see any elevators so plan on walking stairs."
Ruben Mathew,The Independence Palace,2,"60's Soviet style concrete block This is no ""palace"". There was an old palace built by the french colonists, which was demolished and replaced by a typical late sixtes soviet style horizontal block. Inside you can see the meeting rooms where the Saigon surrender was signed. Good for historians."
Verbow,The Independence Palace,2,"A 70's building with rooms of 70's opulence But its another pointless thing to see in Saigon, it really is just a 70's building with many rooms with dining tables, sofas and chairs in. If you find that sort of thing exciting then this is the place for you. Personally it didn't hold much interest for me. Its rammed with people all looking through door ways into rooms. I think you'd be better reading a leaflet on the place and giving it a miss."
E D,The Independence Palace,2,Interesting but not nearly as good as it could have been The reunification palace or independence palace was interesting as a place but disappointing in terms of the visitor experience.
Hogfather,The Independence Palace,2,"I never got to go in. But it looked interesting from the outside, and has been basically untouched since the gates were barricaded in the 70's. There was a meeting going on all day so I never got in. Shame."
L A,The Independence Palace,2,A bunch of rooms with a bunch of furniture. Nothing interesting and this house is only 40 years old. Do not waste time. No history there apart from the pictures that they put on the ground floor of the house.
Vince K,The Independence Palace,2,Check open times with locals not media. We attempted to see this attraction twice within the open times posted and each time the gates were closed and we didn't get the chance to get inside.
D17ACM,The Independence Palace,2,"Not a lot to see inside, but worth a quick visit. There is a video room in the basement that has an interesting documentary about the history of the building, and a room next to it with pictures and descriptions of the evolution of the building. We couldn't get upstairs."
Wendy H,The Independence Palace,2,"A very plain concrete building, but ok it has history You stare through the railings at this building and your guide will tell you it's dramatic history and point out the tank but there are so many other things to do in the city I am not sure that apart from the photo that it's worth a visit. There was a painting exhibition when we were there."
Delyeo,The Independence Palace,2,"The reunification palace looked grand from outside. Nice fountain in the lawn. However, there was hardly anything interesting Inside the building and everything was ""cold"" and without much character. Considering everything was preserved as it was in 1960s, the architecture, furniture and items seemed ""dated"" rather than vintage. There was no air conditioning and the afternoon heat was not so pleasant and conducive for exploring the place.There were a few standing fans but there was little relief from the afternoon heat. All I could remember was many big rooms with big tables and many chairs and I soon lost my enthusiasm to explore the place. Perhaps, if there was a guided tour, it could have been more interesting for me so I could gain the perspective from a local who shares Vietnam's history with passion and not rely on visual impact."
Mark,The Independence Palace,2,"I wish i had not gone I wish i had not gone....to be fair i am not a big fan of buildings etc, and particularly grand governmental ones ..... but this was a wasted trip....did not feel it was educational or added to the time in Ho Chi Minh. enter if you have a personal interest, otherwise there is much else to see in HCMC"
dcdgjd,The Independence Palace,2,"A huge building, frozen in time. Walking around you see meeting room, after meeting room, after meeting room, with nothing but period furniture in them. Then in the back there's the residence where you see the bedrooms, the family room, and the movie room. Unless you book a guided tour, there's nothing that explains anything about these rooms, so it's hard to understand the historical connections here."
dermaflo69,The Independence Palace,2,"This place did not appeal to me at all. To me it's just a building. It does have its significance and some rooms were nice looking and I know some important decisions were made there. Personally, I didn't like it."
Miller C,The Independence Palace,2,"Not much to see. The tanks and the fighter jet on the campus are not the originals, but the replicas or the same type. The building is mostly empty and croweded and stuffy."
soul_phire,The Independence Palace,2,"Entry is cheap, the palace is large and there is a lot of walking to be done, but there isn't much to read and the only draw of this place is the awe of the palaces size and the grandness of it's furnishings."
Munyoz,The Independence Palace,2,"Better far much better is the war museum. HCMC doesn't have a lot to offer for cultural or history places, and this is probably why this place is considered a landmark."
Desmondcheng,The Independence Palace,2,"Adult fee 30k and kids 3k Noting much inside except looking at some function rooms, gambling room and ballroom with a cinema below. It was a hot and humid afternoon so it's pretty uncomfortable. Just an old building but the front is nice tough with a big green field and a fountain. If you don't take an English guide you won't understand much of e history. We didn't take as they say must wait for a big group before they conduct the tour. We are feeling to sweaty to wait. 30k is expensive if you compare to War Remnants museum Just a see see look look venue less than an hour."
Carolloo83,The Independence Palace,2,"Unless you really have nothing to do and go for the guided tour, it can be pretty boring here. The film gives a good insight, but that's about it. Or maybe it's just my level of interest.. I dunno. Just felt it wasn't an awesome must visit."
maceface100,The Independence Palace,2,"Not much to see, just four floors of rooms and the lift was broken!!! The grounds were quite pretty though. Its also more expensive than we thought it was going to be..."
Scott,The Independence Palace,2,"In case you are not aware, this is basically the old White House equivalent for the South Vietnamese. Since it was evacuated in the 70s, not much has changed. For that reason, you get the experience of walking through a dated old building with random chairs scattered about different rooms. There just isn't much to see here, and the free tour they offer doesn't provide much more additional insight. Probably the most entertaining thing was the basement area where they showed a few strategic military maps and things. But other than that, you're literally walking from almost empty room to almost empty room, ""And this is where the President entertained his guests""...""And in the next room, this is where guests waited before speaking with the president""...""And this is the kitchen""...etc., etc."
AKS1957,The Independence Palace,2,Don't go - very boring Not worth the entry fee. Nothing but a lot of rooms with 70s furniture. Only interesting thing to see was the helicopter on the roof.
Laura T,The Independence Palace,2,"Take a photo from the outside, otherwise it is like every 1970s town hall that you will find in the UK, except with a helicopter on the roof."
KiwiNZ_13,The Independence Palace,2,"I never get guides but I wish we got one here as we had no idea what we were looking at. It looks like a movie set from the 80s but you don't really know what you are looking at or the history. The information in the basement should be moved to the top so you can get an appreciation at the beginning. It is only then that you know who came here and what it was used for. You can usually make up for 'boring' trips with photos but, again, it was just like a set off a movie. If you are a historicity buff you may like it. If you are on limited time give this a skip."
PEMtheDane,The Independence Palace,2,Uninspiring and Boring! Honestly??? This is not a palace by any means - just a large government office building - where you are shown meeting room after meeting room and none of them are interesting or even pretty to look at. Who hasn't seen a meeting room before? The much praised tunnels are blocked off so you don't actually get to see them! Avoid unless you are really keen on meeting rooms and offices ...
kangam00se,The Independence Palace,2,"All they did (form what I can see) is change ""Presidential"" to ""reunification"" Palace. There is not a lot to see, mainly just walk around old empty rooms as they supposedly were when Saigon fell."
AndyHazel,The Independence Palace,2,This means more to them than to us foreigners. Design is obviously not to everyone's taste being art deco I suppose but it's very limited in its contents and explanations so you can whizz round not really understand ing too much of who was there and why and when etc. A guide book is a must and its all cheap to get in etch so worth a visit if you have an hour to waste.
Peter P,The Independence Palace,2,"An awful building in the worst of modernist taste. There is nothing to see here, and the film is propaganda."
IveBeenAroundNYC,The Independence Palace,2,"Unless you are Vietnamese or a historian, then skip it. Nothing more than a building with empty chairs for Westerners."
DonFTL,The Independence Palace,2,I don't understand the appeal of this place. We toured this place on our visit to Saigon. It was very inexpensive to get in but I don't really understand the tourist appeal here. It felt like a tour of an abandoned office building - complete with the circa 1970 furnishings.
The World is My Oyster,The Independence Palace,2,"It was the first stop on our afternoon tour and wished we never stopped. Yes the building looks cool from the outside with the two tanks and helicopter on the rooftop but...THAT'S IT!!! You are walking into a home that was taking over through a foreclosure. There is older furniture, a pool table with no pockets, a bar and a few conference rooms. I do not understand why you would spend more then 15 minutes there."
GoneThough,The Independence Palace,2,"Not the highlight of my stay I like to integrate visits to historical sites when visiting a place since it provides more depth to the place you are visiting. That said I did not find the Reunification Palace of much interest. I know that it once functioned as a political centre but it really just feels like a building with various meeting rooms. The communications centre in the basement with much of the antiquated equipment was probably the most interesting part of the visit, but was sufficient for me to justify visiting the place."
SiaoYuanT,The Independence Palace,2,"Boring place with no surprise There are nothing special here except old furnitures and equipment. The explanation onsite is lacking as well. Mostly still related to the french and war. Skip this place, browsing the photos heremight be enough."
Captbill98,The Independence Palace,2,"Worth maybe an hour but three blocks up Lệ Duan St, at Kumhoe Plaza, are two of the best restaurants in town--Bobby CHINN'S and Bassilico. Afterward you can go back 1block and visit the beautiful main Post Office and the Notre Dame Cathedral."
TrevorHall,The Independence Palace,2,"A Waste of Time and Money Thank goodness it's not an expensive entry fee. This has to be one of the tediously boring palaces in the world! If you're idea of fun is looking at extremely large meeting and dining rooms from a roped off doorway, then this is for you. Even the underground bunker area has nothing of interest save a few old maps on the walls. If you're in Ho Chi Minh City and have time on your hands, go watch some grass grow in the nearby park - it will be more interesting."
unpolished,The Independence Palace,2,"The story itself is impressive, but not the building . Not much to see over there and you can here the complete story of you have a good guide on one of your other tours, for example towards the tunnels"
LollypopSunshine,The Independence Palace,2,"Quite honestly all you see is a room with chairs and a table where the peace treaty was signed, or did I miss something?"
Rosemary G,The Independence Palace,2,"The palace is really not what I expected at all, it's a fairly large 1960 building with nothing inside. There are numerous rooms but they only have very minimal furniture inside and could be almost anywhere. The only part of the palace worth visiting are the bunkers which are more interesting but unless you have a lot of time in HCMC I wouldn’t bother"
Tom P,The Independence Palace,2,a modern building in a prime lovely setting. Furnished in lavish modern style. Should not be viewed in the western sense of a museum. just normal government accommodation.
Mr.Ashwell,The Independence Palace,2,"Wow - another room, empty but for a desk with an old phone on it. So... there are a couple of old tanks outside in the grounds. And there is a chopper on the roof. Sadly, at least visually, the fun stops there. Almost every room is the same. Everyone was peering in through the doorways; hoping to see something that might divulge some historical significance. But nothing. Nothing but another desk which, except for an antique telephone, was bare. The place is stuck in the 1970s - that's true. But it's a very sanitized representation of what was obviously there. It looks like it has been stripped of everything that may have had a bit of history attached to it. Other reviews seem to suggest that people have got a lot more out of their visit to this place when they've been taken around by a tour guide, so, possibly that's where I went wrong. Their is an elevator, but it's small and slow. There is no air conditioning throughout the building. The biggest failing of this place is the lack of information for visitors. There is very little to read about the palace as your wander around. Personally, I wish I'd given this place a miss."
KilburnAngie,The Independence Palace,2,Woeful partly because it was closed off as there was some event happening but really there is not a great deal to see. Probably worth 30 minutes at most.
DheeAbigail,The Independence Palace,2,Good History Too Crowded It was a good place actually. But too crowded to see more inside. The security guy wasn't that friendly. I hardly enjoyed this place although I'd like to spent more time here
EirikMK,The Independence Palace,2,"Normal government building Nothing special about this, looks like a normal government building to me with heavy fences and guards."
MJ E,The Independence Palace,2,"I thought this was kind of boring. We went there and bought a book telling us about what things were. It wasn't very detailed, so I wouldn't buy it again. Maybe if we had gone on a tour with a guide it would have been better."
Lamothe,The Independence Palace,2,"Lots of empty rooms, not much explanations We went there to ""kill"" time while waiting for the water puppet show. Overall it was very uninteresting. Not much to see and very little in terms of explanations. Many empty rooms, or rooms with 1 desk and 1 old rotary phone. Only good thing was the tanks and the fighter plane on the lawn."
Victoria H,The Independence Palace,2,"Yes, the history of Vietnam is fascinating and there are many ways to discover it but this isn't the place. It seems a guided tour is the way to do it but we chose to wander around and I ended up with a lot of photos of a rather dull building. It's kinda like being on the set of the Russian headquarters in a 60's James Bond movie but it's really more interesting because of what happened there, rather than what the building has to offer. It's a slightly creepy step back in time and I certainly wouldn't put it on your must see list. The park over the road is much more fun buying coconuts from the gorgeous ladies and sipping them in the shade of a tree."
MrDCD,The Independence Palace,2,Don't wast much time seeing the Reunification Palace. There are a few meeting rooms but not much else.
barve,The Independence Palace,2,This is definitely not worth seeing. the top floors are boring and the only thing of interest are the rooms in the basement where the communication equipment is located
Terry-ann C,The Independence Palace,2,"It turned out to be Independence Palace, and according to the City Guide, the basement set up like a war time movie set was not to be missed. It either didn't exist, or wasn't easily found."
Debbie4171,The Independence Palace,2,"If you like looking at cordoned off rooms then go, but if you like a bit more than rooms it is not that exciting. The fountain out the front is lovely."
Mark_Fitzgerald,The Independence Palace,2,"There's Better Things To Spend Your Time In Saigon On The Reunification Palace was a 2 1/2 hours stop on a day tour that was 2 hours and 15 minutes too long. The ""museum""looks and feels if someone shuttered a building and then reopened it 4 decades later. Other then a helicopter parked on the roof, signifying the US evacuation efforts and the subterranean communications bunker, there not a lot to keep ones attention in regards to the exhibits."
davodiaz,The Independence Palace,2,Dont bother is no good. Very boring only furniture to see and little more. The only good things are the bunker command centre under the palace and a chopper helicopter parked in the roof.
crazyabtvegemite,The Independence Palace,2,"Boring. Lots of big empty rooms. Not much to see. There are free tour guides available and included in the price of admission, but our guide was very hard to understand."
Martin H,The Independence Palace,2,"Living in Saigon, we have received tonnes of visitors - we have also taken guests to the reunification Palace - to much dissapointment of most visitors and us. Saigon has so much more to offer, so unless you are here for a week, maybe 5 days, we recommend you dont bother visiting this place. It is a piece of history and for those really interested in this - should go, but if you are here for a few days, to experience the hustle and bustle of Saigon, the food, culture - stay away. The palace is essentially just a collection of very large rooms, safety chambers etc., in very Soviet/Russian style. Apart from imagining how gates were broken down, how cause of history was changed, it doesnt offer anything spectacular. This is a memory of different times. If you must have a piece of history, visit War remnants museum... It is afterall better."
Ernest W,The Independence Palace,2,"The Reunification Palace (or Presidential Palace or Independence Palace, depending on who you're talking to) is probably the ""ugliest"" palace you will ever see in your life! Consisting of nothing more than one single, concrete monstrosity of a building, it tends to remind one of a bomb shelter. It is in the typical brutalist style so common and in vogue during the 60s and might have been inspired by the leading architectural style in the United States, which is no surprise, given South Vietnam's closeness to the US. Still, it just makes you gag, and you go in wondering, what? why?? how??? Admission prices are not cheap, considering what you are getting, not to mention, of course, the rudeness of the government employed admissions staff. Moreover, they don't even have set hours! They say they will be back from lunch at 1:30, but people showed up at 1:30 to buy tickets, and not a single soul was found! The decor inside is also minimalist, with little more than a furniture piece here, a furniture piece there, and red or green carpet (of the industrial type). There was not even a hint of traditional Vietnamese architecture or neoclassical architecture for that matter. No aesthetic value, whatsoever. All it was was a block of concrete several stories high with windows cut out and a helicopter launch pad at the top. A purely utilitarian building (though it even failed to live up to its main purpose, which was to safely house the president of South Vietnam during the war). My friend basically wanted to get out the minute she had set foot in the building. I was at least better, wanting to tour all the halls first. But then, when I went into the movie room, and all I could see playing was anti-American propaganda, I was like ""Really? Are they THAT desperate? Even though the war's been over for 30-40 years? Who are they trying to kid?"" That was when I nearly threw up! So other than the tanks at the front of the palace, nothing much else to see. Good to visit just to say ""Here is where it all started and ended."" But that's it!"
Hakim_Omar,The Independence Palace,2,"You pay a small entrance fee and can watch a video clip and go on a guided tour of the Presidential Palace & former seat of govt of the South Vietnam govt. Its quite boring being shown rooms,banquet halls etc and we left half way thru the tour."
flora_senses,The Independence Palace,2,"Not quite what I was expecting. Well the palace is big but I dont think there is much to see there. It's quite boring for me. And when you go during peak period, its gonna be so HOT and packed! There is no air con in there. You'll also have to walk up and down the stairs to view the different sections because the elevators are so so so SMALL! it can only fit like 5 ppl ><"
HimandHer s,The Independence Palace,2,"On arrival the building looked like a school. Inside was not much better. The furniture was well preserved making it look modern, and alot of new things like carpets had been added. There are many replicas used in the building which was disappointing. We were expecting more architecture and design when the word 'palace' is used. Fee is 30,000VND ($1.5)"
lightupthedarkness,The Independence Palace,2,there really isn't much to see or do. the building has little character and the place is quite empty of anything worth visiting take a pic with you of the helicopters evacuating people from the roof at the end of the vietnam war and it provides a little more fizz
czhunty,The Independence Palace,2,"if you hope to read something in every part of the building and get to know about the palace on your own, you are in a wrong place. Just try to get a guide or join secretely to some group, otherwise you will be just watching boring furniture from 60s. To see the tanks and helicopter closely you can just head to the War remants museum right away. For 30.000d it is overpriced, just compare with incredible War museum full of informations. The palace was full of school groups on Saturday (also other museums full of young students - be aware)"
goodamumsie,The Independence Palace,2,"Badly in need of restoration and care This building was a non event.... It is badly in need of restoration and repair of building, furniture and decoration. It is a shame as it represents an important time in recent history."
dawnDohaQatar,The Independence Palace,2,"remembered for the moment not the building rather like something from an austin powers film ? nice large grounds , the palace itself could do with a good clean , and not saying dancing girls but a bit more effort with the tourist ""attraction"" label would be nice ."
tcvTexas,The Independence Palace,2,Boring. The biggest attraction? See the gate the tanks plowed through when Saigon fell. Wow.
Penn_00,The Independence Palace,2,"The stories are interesting, but you don't have to go inside to appreciate them. The furniture is obviously old, and it's no big deal to see where the President sat, slept and entertained foreign officials. It was a waste of time, but part of the tour."
Word_Traveller_ZA,The Independence Palace,2,A proud symbol of Vietnam's Progress This sad palace was designed in the 1970's by a Vietnamese grand prix award winning architect architect to replace the destroyed french palace that stood on its site. It's odd 1970's style furnishings do not create much of a spectacle for palace visitors. It is not as captivating as it could be but worth visiting at the price.
calikid12,The Independence Palace,2,"Most of what you can see here can be seen from the outside, without paying the 30,000 or whatever the cover is. The history lesson was nice, but if you do your wikipedia first you'll have all the info. The underground bunker was the only interesting part not viewable from the street."
hsweet,The Independence Palace,2,"Limited area for tourist viewing Every second floor is open for tourist viewing, with very limited areas on those floors. Worth a look, but a quick one."
John_Hulme,The Independence Palace,2,"this was a bit dissapointing, its not really much of a palace and its very underwelming. we got a free english tour which was nice, otherwise we would have had no clue what anything was"
killanigia,The Independence Palace,2,"I thought that this would have lots of exhibits and information related to Vietnam's reunification and independence. Instead, it's a walk around a largely run down, dated and musty smelling residence. Highly disappointing."
Linsey M,The Independence Palace,2,Skip it. Like a large hotel building. Very little overall of interest to see in Saigon. Feel like a walking dollar sign.
Melanie T,The Independence Palace,2,"Looks like salford town hall! Really not much to see here, some rooms in the basement looked origional war time but on the most part just looked like a posh conference hall. Good to fill an hour and only 30,000 entry so why not. Wouldnt go again."
middpanther,The Independence Palace,2,Not really worth a visit - you can see it all by walking past There are two interesting parts of the Reunification Palace. 1) It was highly significant in the final days of the Vietnam War when the northern tanks drove through the gate. 2) It was preserved almost in tact from that date - so the interior an amusing 1960s flashback.
Belleforte,The Independence Palace,2,"Go there if you have a couple of hours to burn. Otherwise, you don't lose much just viewing the building from the main gate. If you are interested in stately buildings of the 60s or 70s era, go stay at the Grand Hotel in Taipei instead."
Neal R,The Independence Palace,2,"Vietnam clearly capitalizes on its ""Vietnam War"" era as far as creating tourist sites. I suggest skipping this place as there really is little of interest to see. The place is frozen in 1968-70. Go to the War Remnants usuem, but as for this place, use your time more wisely."
Waking Up F,The Independence Palace,2,"Boring and very warm, has no air con. The palace has no air con at all, which makes it a stuffy experience in the very hot city. There is no working lift or elevator, so you have to climb up stairs, the building is about 4 storey high. The rooms look untouched from the 70s. There is nothing interesting, since every country has its own government palace grounds. Don't bother with this attraction."
Shalla,The Independence Palace,2,"the palace...you can hardly call it that...is absolutely sad and dont bother visiting this place unless you're bored to high heaven. the palace has a huge garden and thats about it...they have a dining room and a meeting room used by the politicians in the olden day and in the basement they have radio rooms/bed rooms etc used during the war. its absolutely plain, not facinating and is not worth the visit or the entrance fee."
Steve_Grant1,The Independence Palace,3,This is a historic but modern building. Still worth a walk around. Don't miss out on the military equipment in the basement area.
Beppe Marini,The Independence Palace,3,"Interesting testimony of a past period Interesting testimony of a bygone time, of historical events that today, rebuilt, is a government representative building in late sixties style. Suggestive park and view from the building on the wide avenue. Automatically translated"
Shal & James,The Independence Palace,3,"Interesting, But Not Unmissable The Independence Palace, also known as Reunification Palace, was the former home of South Vietnam’s president and the site where a North Vietnamese tank famously crashed through the gates in 1975, marking the end of the Vietnam War—though honestly, with its retro decor, vast meeting halls and bunker, it felt more like a conference venue from yesteryear than a former royal residence. The entry fee is cash only."
MM0980,The Independence Palace,3,"you can look at - but no must see The palace is next to the museum. Admission costs 65,000 dong. Elevators are available. The palace is spread over 4 floors. More of a maze to me. You can visit up to the roof and also a bunker. There are different rooms to see - from meeting rooms, an in-house cinema to the command center. A few cars are still on display. As well as tanks. For me, the visit was not super interesting - it is just a palace. Automatically translated"
somerset_walker,The Independence Palace,3,"A Must Do, with good audio guide but generally not very exciting or intetesting unless you're interested in interpreting the meaning of decor colour & architecture. No significant info re war cos it's the south except the famous press photograph"
nzwestie,The Independence Palace,3,"Very big, easy to get lost, even with the map. Enjoyed the spy part right down the bottom. Loved looking at the old vehicles but overall we did not so much enjoy it. Liked the tanks outside and yes the place is impeccably kept."
🇯🇵k_y-you🇹🇭🇻🇳🇵🇭🇲🇾,The Independence Palace,3,"I felt the history of Vietnam. I've been to Ho Chi Minh City a few times, but this was my first visit. There were quite a few other tourists. Anyway, I walked around inside! And it was hot!! A local friend explained everything to me as I looked around. The former South Vietnamese presidential palace, the site of the end of the Vietnam War. A symbolic building of Vietnamese unification. On the rooftop, the equipment used by the president and a helicopter are on display. There was also a tank used by the Liberation Army in a storm in the garden on the premises. It was hard to believe that this happened decades ago."
